mes;marca;modelo;versao;dia;ano;vin
9;HYUNDAI;ATOS AH2;ATOS AH2 1.1 MT PLUS;7;2022;MALAF51CANM186764
9;HYUNDAI;ATOS AH2;ATOS AH2 1.1 MT PLUS;7;2022;MALAF51CANM187409
9;PEUGEOT;308;308 BLUEHDI 1.5 AUT;6;2022;VR3FBYHZTPY500682
9;PEUGEOT;308;308 BLUEHDI 1.5 AUT;6;2022;VR3FBYHZTPY500681
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 MT PLUS;7;2022;MALPB812APM317788
9;HYUNDAI;PORTER;PORTER 2.5 CRDI 6M/T GL DC 2AB;7;2022;KMFZAY7KAPU968032
9;FORD;TERRITORY;TERRITORY TREND 1.5L GTDI 4X2 AT;7;2022;LJXCU2BB5NTF16148
9;HYUNDAI;PORTER;PORTER 2.5 CRDI 6M/T GL DC 2AB;7;2022;KMFZAY7KAPU968035
9;FORD;NEW RANGER;RANGER RAPTOR 4X4 2.0 AUT;7;2022;MPBUR2360NX398248
9;FORD;NEW RANGER;RANGER RAPTOR 4X4 2.0 AUT;7;2022;MPBUR2365NX394664
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 MT PLUS;7;2022;MALPB812APM332431
9;HYUNDAI;CRETA;CRETA SU2I 1.5 CVT PLUS;7;2022;MALPB812EPM341676
9;FORD;NEW RANGER;RANGER DCAB XLT 4X4 3.2;7;2022;8AFAR23W5PJ297897
9;FORD;EXPLORER;EXPLORER LIMITED 2.3L 4X4;7;2022;1FMSK8FH5NGA61823
9;FORD;NEW RANGER;RANGER ICA GAS LTD 4X2 2.5L;7;2022;8AFAR22P3PJ288271
9;HYUNDAI;CRETA;CRETA SU2I 1.5 CVT PLUS;7;2022;MALPB812EPM347978
9;HYUNDAI;CRETA;CRETA SU2I 1.5 CVT PLUS;7;2022;MALPB812EPM341028
9;CHEVROLET;ONIX;ONIX HB 1.0;6;2022;9BGED48K0PG134087
9;FORD;BRONCO SPORT;BRONCO SPORT 2.0L WILDTRAK;7;2022;3FMCR9E9XNRD36417
9;FORD;TERRITORY;TERRITORY 1.5 AUT;7;2022;LJXCU2BB3NTF16097
9;FORD;TERRITORY;TERRITORY 1.5 AUT;7;2022;LJXCU2BB6NTF12206
9;FORD;TERRITORY;TERRITORY 1.5 AUT;7;2022;LJXCU2BB2NTF12171
9;FORD;EDGE;EDGE SEL 2.0L AWD;7;2022;2FMPK4J98NBA32435
9;FORD;NEW RANGER;RANGER ICA DSL XLT 4X4 3.2L;7;2022;8AFAR23W0PJ292980
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 MT PLUS;7;2022;MALPB812APM332425
9;FORD;TERRITORY;TERRITORY 1.5 AUT;7;2022;LJXCU2BB5NTF15971
9;CHEVROLET;GROOVE;GROOVE 1.5;6;2022;LZWADAGA7PG003795
9;CHEVROLET;ONIX;ONIX HB RS 1.0T;6;2022;9BGED48K0PG156913
9;FORD;NEW RANGER;RANGER RAPTOR 4X4 2.0 AUT;7;2022;MPBUR2360NX394619
9;CHEVROLET;N400 MAX;N400 MAX 1.5;7;2022;LZWCDAGAXPC800932
9;CHEVROLET;N400 MAX;N400 MAX 1.5;7;2022;LZWCDAGA0PC801975
9;FORD;TERRITORY;TERRITORY 1.5 AUT;7;2022;LJXCU2BB3NTF12762
9;PEUGEOT;308;308 PURETECH 1.2 AUT;7;2022;VR3FPHNSTPY500724
9;CHEVROLET;GROOVE;GROOVE 1.5;7;2022;LZWADAGA6PG004078
9;HYUNDAI;TUCSON NX4;TUCSON NX4 GDI 7DCT 1.6 AUT;7;2022;KMHJB81BGPU163840
9;HYUNDAI;TUCSON NX4;TUCSON NX4 2.0 MT PLUS;7;2022;KMHJB81DAPU162384
9;HYUNDAI;TUCSON NX4;TUCSON NX4 2.0 AUT;7;2022;KMHJB81DDPU162178
9;TOYOTA;YARIS;NEW YARIS SEDAN GLI E CVT 1.5L;7;2022;MR2B29F3XN1249294
9;TOYOTA;YARIS;NEW YARIS SEDAN GLI E CVT 1.5L;7;2022;MR2B29F36N1248059
9;HYUNDAI;GRAND I-10;GRAND I10 HB 1.2;7;2022;MALB251CAPM321614
9;HYUNDAI;GRAND I-10;GRAND I10 1.2;7;2022;MALB251CAPM321097
9;HYUNDAI;ATOS AH2;ATOS AH2 1.1 MT PLUS;7;2022;MALAF51CANM186757
9;HYUNDAI;ATOS AH2;ATOS AH2 1.1 MT PLUS;7;2022;MALAF51CANM187401
9;HYUNDAI;CRETA;CRETA SU2I 1.5 CVT PLUS;7;2022;MALPB812EPM349934
9;HYUNDAI;GRAND I-10 SEDAN;GRAND I10 SDN 1.2;7;2022;MALB241CAPM117225
9;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4;7;2022;MALC741BAPM334020
9;HYUNDAI;I20 BI3;I20 BI3 1.4;7;2022;MALBG513APM149144
9;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT 2.0 AUT;7;2022;9BRK4AAG2P0061092
9;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4 MT PLUS;7;2022;MALC741BAPM334178
9;PEUGEOT;3008;3008 THP 165HP 1.6 AUT;7;2022;VF3M45GYWPS005805
9;PEUGEOT;3008;3008 BLUE HDI 130 1.5;7;2022;VF3MCYHZMPS005523
9;PEUGEOT;3008;3008 PURETECH 1.2L;7;2022;VF3MRHNSMPS004241
9;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4;7;2022;MALC741BAPM334190
9;TOYOTA;RAV4;RAV4 OTTO 2.0 AUT;7;2022;JTMZ43FV6PD132697
9;HYUNDAI;ATOS AH2;ATOS AH2 HB 1.1;7;2022;MALAF51CANM184111
9;CHEVROLET;TRACKER;TRACKER 1.2T;7;2022;9BGEN76C0PB123224
9;RENAULT;OROCH;OROCH MT 1.6;7;2022;93Y9SR8P6PJ188467
9;HYUNDAI;STARIA MB;STARIA US4 CRDI 4X4 2.2 AUT;7;2022;KMHYF811DNU046835
9;CHEVROLET;TRACKER;TRACKER 1.2T AUT;6;2022;9BGEP76C0PB136493
9;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AT;6;2022;LZWADAGAXPB012004
9;CHEVROLET;TRAILBLAZER;TRAILBLAZER 4X4 2.8 AUT;6;2022;9BG156YK0PC403195
9;HYUNDAI;ATOS AH2;ATOS AH2 HB 1.1;7;2022;MALAF51CANM187494
9;FORD;BRONCO SPORT;BRONCO SPORT WILDTRAK 4X4 2.0 AUT;7;2022;3FMCR9E90NRD58247
9;HYUNDAI;GRAND I-10;GRAND I10 HB 1.2;7;2022;MALB251CAPM321621
9;PEUGEOT;5008;5008 THP 165 1.6 AUT;7;2022;VF3M45GYWPS004530
9;VOLKSWAGEN;CONSTELLATION;CONSTELLATION 31.330;7;2022;9536Y8268PR016712
9;VOLKSWAGEN;CONSTELLATION;CONSTELLATION 31.330;7;2022;9536Y8265PR016523
9;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;7;2022;8AJJB3DD5P4237095
9;CHEVROLET;ONIX;ONIX HB PREMIER 1.0 AUT;7;2022;9BGEY48K0PG137219
9;CHEVROLET;ONIX;ONIX HB RS 1.0T;7;2022;9BGEN48K0PG137418
9;CHEVROLET;GROOVE;GROOVE 1.5;7;2022;LZWADAGA6PG003867
9;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;6;2022;LZWADAGA1PB000520
9;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;7;2022;9BG148MK0PC408649
9;PEUGEOT;208;208 PURETECH 75 1.2;6;2022;VR3UPHMGBPT000945
9;CHEVROLET;ONIX;ONIX HB RS 1.0T;6;2022;9BGED48K0PG147237
9;VOLKSWAGEN;AMAROK;AMAROK DCAB TDI 2.0 AUT;7;2022;WV1ZZZ2HZNA026583
9;RENAULT;KWID;KWID 1.0;7;2022;93YRBB004PJ099343
9;FIAT;PULSE;PULSE HB MT 1.3;7;2022;9BD363B14NYZ12826
9;CHEVROLET;TRACKER;TRACKER 1.2T AUT;7;2022;9BGEP76C0PB117173
9;FORD;EDGE;EDGE 4X4 2.7 AUT;7;2022;2FMPK4AP2NBA50945
9;CHEVROLET;SAIL;SAIL 1.5;7;2022;LSGHD52H1ND130798
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 MT PLUS;7;2022;MALPB812APM317803
9;FORD;EXPLORER;EXPLORER 4X4 2.3 AUT;7;2022;1FMSK8FH4NGB21543
9;CHEVROLET;SAIL;SAIL 1.5;7;2022;LSGHD52H5ND129363
9;CHEVROLET;SAIL;SAIL 1.5;7;2022;LSGHD54HXND105279
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 MT PLUS;7;2022;MALPB812APM332944
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 MT VALUE;7;2022;MALPB812APM332409
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 MT VALUE;7;2022;MALPB812APM332405
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 MT PLUS;7;2022;MALPB812APM332943
9;CHEVROLET;TRACKER;TRACKER 1.2T;7;2022;9BGEN76C0PB123180
9;VOLKSWAGEN;CONSTELLATION;CONSTELLATION 17.230;7;2022;9536G8244PR010696
9;FIAT;PULSE;PULSE HB MT 1.3;7;2022;9BD363B14PYZ36803
9;PEUGEOT;308;308 PURETECH 1.2 AUT;7;2022;VR3FPHNSTPY500494
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 MT PLUS;7;2022;MALPB812APM333565
9;HYUNDAI;SANTA FE TM FL;SANTA FE TM 2.5 AT PLUS FL;8;2022;KMHS281KBPU437999
9;HYUNDAI;I20 BI3;I20 BI3 1.4 MT PLUS;8;2022;MALBG513APM149149
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5;7;2022;MALPB812APM332393
9;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;8;2022;9BWDB45U9NT119014
9;VOLKSWAGEN;SAVEIRO;SAVEIRO CD 1.6;8;2022;9BWJL45U2PP004427
9;PEUGEOT;301;301 HDI 92HP 1.6;7;2022;VF3DD9HP0PJ504107
9;VOLKSWAGEN;SAVEIRO;SAVEIRO CD 1.6;8;2022;9BWJL45U0PP005219
9;VOLKSWAGEN;SAVEIRO;SAVEIRO CD 1.6;8;2022;9BWJL45U3PP001181
9;VOLKSWAGEN;SAVEIRO;SAVEIRO CD 1.6;8;2022;9BWJL45U2PP000765
9;VOLKSWAGEN;SAVEIRO;SAVEIRO CD 1.6;8;2022;9BWJL45U3PP001102
9;PEUGEOT;2008;2008 PURETECH 130 1.2;7;2022;VR3USHNSKPJ510747
9;HYUNDAI;GRAND I-10 Ai3 SEDAN ;GRAND I-10 AI3 SEDAN 1.2 MT VALUE;8;2022;MALB241CAPM119648
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT VALUE;8;2022;MALB251CAPM322421
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT PLUS;7;2022;MALB251CAPM324156
9;PEUGEOT;301;301 HDI 92HP 1.6;7;2022;VF3DD9HP0PJ509449
9;FORD;EDGE;EDGE SEL 2.0L AWD;8;2022;2FMPK4J97NBA33284
9;HYUNDAI;I20 BI3;I20 BI3 1.4 MT PLUS;8;2022;MALBG513APM148735
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 AT VALUE;8;2022;MALB351CBPM324853
9;TOYOTA;YARIS;NEW YARIS SEDAN GLI E MT 1.5L;7;2022;MR2B29F35N1249011
9;TOYOTA;RAIZE;NEW RAIZE 1.2 E CVT;7;2022;MHKAB1BA1NJ015513
9;TOYOTA;RAIZE;NEW RAIZE 1.2 E MT;7;2022;MHKAB1BA1NJ015494
9;TOYOTA;RAIZE;NEW RAIZE 1.2 E MT;7;2022;MHKAB1BA4NJ014680
9;TOYOTA;RAIZE;NEW RAIZE 1.2 I MT;7;2022;MHKAB1BA1NJ017102
9;FORD;TERRITORY;NEW TERRITORY TITANIUM 1.5L GTDI AT;7;2022;LJXCU2BB6NTF12769
9;HYUNDAI;MIGHTY EX8;MIGHTY EX8 DLX;7;2022;KMFHA17SPPC069474
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT PLUS;7;2022;MALB251CAPM322467
9;HYUNDAI;TUCSON NX4;TUCSON NX4 GDI 7DCT 1.6 AUT;7;2022;KMHJB81BGPU164589
9;PEUGEOT;2008;2008 BLUE HDI 130 EAT8 1.5 AUT;7;2022;VR3UDYHZSPJ510873
9;PEUGEOT;LANDTREK;LANDTREK 4X4 1.9;7;2022;VR3FDAHDLN3007710
9;TOYOTA;RAIZE;NEW RAIZE 1.2 E CVT;7;2022;MHKAB1BA1NJ017696
9;PEUGEOT;2008;2008 GT BUEHDI 130 EAT8;7;2022;VR3UDYHZSPJ510882
9;TOYOTA;RAV4;RAV4 OTTO 2.0;8;2022;JTMZ43FV0PD133165
9;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;8;2022;8AJCB3DD2P3911895
9;HYUNDAI;GRAND I-10 Ai3 SEDAN ;GRAND I-10 AI3 SEDAN 1.2 MT VALUE;8;2022;MALB241CAPM129868
9;FORD;NEW RANGER;RANGER ICA DSL XLT 4X4 3.2L;8;2022;8AFAR23W6PJ297732
9;CHEVROLET;CAPTIVA;CAPTIVA MT6 4X2 1.5;7;2022;LZWADAGA9PB010065
9;TOYOTA;YARIS;NEW YARIS SEDAN GLI E CVT 1.5L;7;2022;MR2B29F32N1248897
9;TOYOTA;RAV4;NEW RAV4 LE 2.0 4X2 MT;7;2022;JTMZ43FV1ND129767
9;TOYOTA;YARIS;YARIS SEDAN OTTO 1.5;8;2022;MR2B29F36N1251057
9;TOYOTA;RAIZE;RAIZE CVT 1.2 AUT;8;2022;MHKAB1BA8NJ016061
9;FORD;NEW RANGER;RANGER XLT 4X4 3.2L AT FX4;8;2022;8AFAR23W2PJ298005
9;HYUNDAI;HD 35;HD 35 CHC STD EURO V 4X2;8;2022;KMFVA17RPNC360142
9;FORD;TERRITORY;TERRITORY TITANIUM 1.5L GTDI 4X2 AT;8;2022;LJXCU2BB1NTF12775
9;HYUNDAI;GRAND I-10 Ai3 SEDAN ;GRAND I-10 AI3 SEDAN 1.2 MT PLUS;8;2022;MALB241CAPM131239
9;HYUNDAI;CRETA;CRETA SU2I 1.5 CVT PLUS;8;2022;MALPB812EPM342312
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 MT PLUS;8;2022;MALPB812APM333576
9;TOYOTA;RAIZE;RAIZE CVT 1.2 AUT;8;2022;MHKAB1BA9NJ017803
9;FORD;TERRITORY;NEW TERRITORY TITANIUM 1.5L GTDI AT;7;2022;LJXCU2BB5NTF12634
9;TOYOTA;RAIZE;RAIZE CVT 1.2 AUT;8;2022;MHKAB1BA2NJ016606
9;HYUNDAI;VENUE;VENUE QX 1.6 AT VALUE;8;2022;KMHRC812BPU197131
9;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0 AUT;7;2022;9BWCH6CHXNP034722
9;HYUNDAI;GRAND I-10 Ai3 SEDAN ;GRAND I-10 AI3 SEDAN 1.2 MT VALUE;8;2022;MALB241CAPM129876
9;CHEVROLET;SAIL;SAIL 1.5;6;2022;LSGHD52HXND111425
9;RENAULT;KWID;KWID HB 1.0;6;2022;93YRBB001PJ099557
9;CHEVROLET;GROOVE;GROOVE 1.5;6;2022;LZWADAGA0PG002827
9;FIAT;PULSE;PULSE DRIVE HB 1.3 AUT;6;2022;9BD363B16PYZ45600
9;CHEVROLET;SAIL;SAIL 1.5;6;2022;LSGHD52H7ND110183
9;TOYOTA;COROLLA;NEW COROLLA SD XLI 1.6L 6MT;7;2022;9BRBE3BE1N4001607
9;TOYOTA;RAV4;RAV4 OTTO 2.0;8;2022;JTMZ43FV4PD133184
9;FORD;TERRITORY;NEW TERRITORY TREND 1.5L GTDI AT;7;2022;LJXCU2BB6NTF12111
9;TOYOTA;RAIZE;RAIZE CVT 1.2 AUT;8;2022;MHKAB1BA1NJ015236
9;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;8;2022;8AJCB3DD8P3911657
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 CVT VALUE;8;2022;MALPB812EPM333514
9;HYUNDAI;GRAND I-10 Ai3 SEDAN ;GRAND I-10 AI3 SEDAN 1.2 MT VALUE;8;2022;MALB241CAPM128446
9;FORD;TERRITORY;NEW TERRITORY TITANIUM 1.5L GTDI AT;7;2022;LJXCU2BB6NTF12657
9;TOYOTA;RAV4;RAV4 OTTO 2.0 AUT;8;2022;JTMW43FV8PD134017
9;TOYOTA;RAIZE;RAIZE CVT 1.2 AUT;8;2022;MHKAB1BA6NJ017046
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 MT PLUS;8;2022;MALPB812APM332428
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;8;2022;8AJKB3CD5P1645281
9;CHEVROLET;NPR;NPR 715 AC EURO V Y SIN UREA;8;2022;JAANPR75KP7100956
9;FORD;NEW RANGER;RANGER ICA DSL XLT 4X4 3.2L AT;8;2022;8AFAR23W1PJ297945
9;FORD;NEW RANGER;RANGER ICA DSL XLT 4X2 3.2L;8;2022;8AFAR22W4PJ296970
9;CHEVROLET;FTR;FTR1524AMT ABS AC EURO V SIN UREA;8;2022;JALFTR34PP7000055
9;CHEVROLET;TRACKER;TRACKER 1.2T;7;2022;9BGEA76C0PB137275
9;FIAT;PULSE;PULSE HB MT 1.3;7;2022;9BD363B14PYZ16856
9;PEUGEOT;RIFTER;RIFTER BLUE HDI 130 1.5 AUT;7;2022;VR3ECYHZ3PJ514629
9;CHEVROLET;TRACKER;TRACKER 1.2T AUT;7;2022;9BGEP76C0PB118086
9;CHEVROLET;SAIL;SAIL 1.5;8;2022;LSGHD52H1ND131398
9;FIAT;PULSE;PULSE IMPETUS TF200 1.0 AUT;8;2022;9BD363B32PYZ35202
9;CHEVROLET;NPR;NPR 816 DC VL20;8;2022;JAANPR75KP7100705
9;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;8;2022;LZWADAGA8PB007772
9;TOYOTA;RAV4;RAV4 OTTO 2.0 AUT;8;2022;JTMZ43FV8PD132961
9;TOYOTA;RAV4;RAV4 OTTO 2.0 AUT;8;2022;JTMZ43FV2PD132809
9;CHEVROLET;SAIL;SAIL 1.5;8;2022;LSGHD52H4ND132318
9;HYUNDAI;I20 BI3;I20 BI3 1.4 MT PLUS;8;2022;MALBG513APM149161
9;CHEVROLET;ONIX;ONIX HB 4X2 1.0 AT;7;2022;9BGEY48K0PG155302
9;CHEVROLET;TRACKER;TRACKER 1.2T;8;2022;9BGEA76C0PB150136
9;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;8;2022;LZWADAGA3PB009316
9;CHEVROLET;N400 MAX;N400 MAX 1.5;8;2022;LZWCDAGAXPC801238
9;HYUNDAI;STARIA MB;STARIA US4 MB 2.2 CRDI MT 11P;8;2022;KMJYA371APU063838
9;CHEVROLET;TRACKER;TRACKER 1.2T AUT;8;2022;9BGEP76C0PB134928
9;TOYOTA;FORTUNER;FORTUNER SRV 2.7 AUT;8;2022;8AJCX3GS0P0130919
9;VOLKSWAGEN;CONSTELLATION;CONSTELLATION 17.280 DC 4800MM MT9;8;2022;95365824XPR024592
9;TOYOTA;RAV4;NEW RAV4 LE 2.0 4X4 MT;7;2022;JTMB43FV7PD035994
9;HYUNDAI;TUCSON NX4;TUCSON NX4 2.0 MT PLUS;8;2022;KMHJB81DAPU162387
9;HYUNDAI;TUCSON NX4;TUCSON NX4 1.6T AT PLUS;8;2022;KMHJB81BGPU164981
9;HYUNDAI;TUCSON NX4;TUCSON NX4 1.6T AT PLUS;8;2022;KMHJB81BGPU164566
9;FORD;TERRITORY;TERRITORY TITANIUM 1.5L GTDI 4X2 AT;8;2022;LJXCU2BB7NTF18306
9;PEUGEOT;RIFTER;RIFTER PURETECH 130 1.2 AUT;7;2022;VR3ERHNS3PJ508894
9;VOLKSWAGEN;GOL;GOL HB 1.6;7;2022;9BWAB45U5NT122091
9;VOLKSWAGEN;T-CROSS;T CROSS TSI 1.0;7;2022;9BWBH6BF5N4066863
9;TOYOTA;LAND CRUISER;LAND CRUISER PRADO 4X4 4.0 AT;8;2022;JTEBU3FJ5PK227001
9;VOLKSWAGEN;NIVUS;NIVUS TSI 1.0;8;2022;9BWCH6CH5NP036913
9;FORD;TERRITORY;TERRITORY TREND 1.5L GTDI 4X2 AT;8;2022;LJXCU2BB3NTF16407
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT PLUS;8;2022;MALB251CAPM320522
9;FORD;TERRITORY;TERRITORY TITANIUM 1.5L GTDI 4X2 AT;8;2022;LJXCU2BBXNTF18543
9;PEUGEOT;3008;3008 BLUE HDI 130 EAT8 1.5 AUT;8;2022;VF3MCYHZUPS005978
9;TOYOTA;RAV4;RAV4 4X4 OTTO 2.0;8;2022;JTMB43FV3PD035720
9;TOYOTA;RAV4;RAV4 4X4 OTTO 2.5 AT;8;2022;JTMJ13FV9PD090810
9;TOYOTA;RAIZE;RAIZE 4X2 1.2;8;2022;MHKAB1BA1NJ017066
9;PEUGEOT;2008;E 2008 ELECTRIC AUT;8;2022;VR3UKZKXZPJ508398
9;TOYOTA;RUSH;RUSH 1.5 MT;8;2022;MHKE8FE30NK003914
9;TOYOTA;COROLLA;COROLLA SD 2.0;8;2022;9BRB43BE5N2114037
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;8;2022;8AJKB3CD0P1644880
9;HYUNDAI;VENUE;VENUE QX 1.6 MT VALUE;8;2022;KMHRC812APU195652
9;HYUNDAI;ATOS AH2;ATOS AH2 1.1 MT PLUS;8;2022;MALAF51CANM187392
9;TOYOTA;RAIZE;NEW RAIZE 1.2 E CVT;7;2022;MHKAB1BA5NJ016163
9;FORD;TERRITORY;NEW TERRITORY TITANIUM 1.5L GTDI AT;7;2022;LJXCU2BB7NTF12831
9;FORD;TERRITORY;NEW TERRITORY TREND 1.5L GTDI AT;7;2022;LJXCU2BB7NTF16412
9;HYUNDAI;GRAND I-10 Ai3 SEDAN ;GRAND I-10 AI3 SEDAN 1.2 MT PLUS;8;2022;MALB241CAPM131211
9;FORD;NEW RANGER;RANGER ICA DSL XL 4X4 2.2L;8;2022;8AFAR23K5PJ297220
9;FORD;TERRITORY;TERRITORY TREND 1.5L GTDI 4X2 AT;8;2022;LJXCU2BB5NTF12276
9;HYUNDAI;SOLATI;H350 SOLATI MINIBUS A/C EURO V;7;2022;KMFAB27RPNK025824
9;CHEVROLET;SAIL;SAIL 1.5;8;2022;LSGHD52H7ND105145
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT VALUE;7;2022;MALB251CAPM322414
9;HYUNDAI;GRAND I-10 Ai3 SEDAN ;GRAND I-10 AI3 SEDAN 1.2 MT PLUS;7;2022;MALB241CAPM128415
9;HYUNDAI;CRETA;CRETA SU2I 1.5 CVT PLUS;7;2022;MALPB812EPM348010
9;HYUNDAI;PORTER;PORTE 2.5 CRDI 6M/T GL DC 2AB;7;2022;KMFZAY7KAPU967187
9;HYUNDAI;PORTER;PORTER 2.5 CRDI 6M/T GL DC 2AB;7;2022;KMFZAY7KAPU968029
9;CHEVROLET;SAIL;SAIL 1.5;8;2022;LSGHD52H2ND141471
9;CHEVROLET;TRAVERSE;NG TRAVERSE AWD 3.6 AUT;8;2022;1GNEV9KW4NJ162283
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 MT VALUE;7;2022;MALPB812APM332415
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT VALUE;7;2022;MALB251CAPM321601
9;TOYOTA;YARIS;NEW YARIS SEDAN GLI E CVT 1.5L;7;2022;MR2B29F31N1250673
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT VALUE;7;2022;MALB251CAPM322425
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT PLUS;7;2022;MALB251CAPM324177
9;TOYOTA;COROLLA;COROLLA SD 2.0;7;2022;9BRB43BE3N2113825
9;CHEVROLET;SAIL;SAIL 1.5;8;2022;LSGHD52H9ND131942
9;CHEVROLET;SAIL;SAIL 1.5;8;2022;LSGHD52H5ND111610
9;HYUNDAI;CRETA;CRETA SU2I 1.5 CVT PLUS;8;2022;MALPB812EPM342326
